     0.000000
  5.2301E+00  4.1685E-02  2.7994E+00  1.1464E+01  4.7660E-01 -1.5819E-02  1.4477E+00 -1.7856E-01 -4.5005E-05  1.1526E-03
     2.820000
  5.3193E+00  6.4492E+00  1.0497E+01  2.4223E+01  4.8111E-01 -1.6296E-02  5.3949E+00 -4.2998E-02 -9.6239E-02  6.9810E-04
  5.3193E+00  4.3700E-02  2.8849E+00  1.1683E+01  4.8111E-01 -1.6296E-02  1.4743E+00 -1.9016E-01 -4.1188E-05  9.9893E-04
     2.880000
  5.4194E+00  6.6052E+00  1.0953E+01  2.5488E+01  4.9091E-01 -1.6772E-02  5.6229E+00 -4.4414E-02 -9.8030E-02  5.8215E-04
  5.4194E+00  4.5788E-02  2.9737E+00  1.1901E+01  4.9091E-01 -1.6772E-02  1.5087E+00 -1.9611E-01 -4.1053E-05  8.7703E-04
     2.940000
  5.5280E+00  6.7645E+00  1.1422E+01  2.6797E+01  5.0329E-01 -1.7328E-02  5.8660E+00 -4.6055E-02 -9.9743E-02  5.0259E-04
  5.5280E+00  4.7994E-02  3.0686E+00  1.2130E+01  5.0329E-01 -1.7328E-02  1.5494E+00 -2.0713E-01 -4.2424E-05  8.6553E-04
     3.000000
  5.6476E+00  6.9279E+00  1.1905E+01  2.8153E+01  5.1653E-01 -1.7961E-02  6.1231E+00 -4.7898E-02 -1.0605E-01  5.4848E-04
  5.6476E+00  5.0212E-02  3.1710E+00  1.2362E+01  5.1653E-01 -1.7961E-02  1.5954E+00 -2.1398E-01 -4.2772E-05  8.9418E-04
     3.060000
  5.7789E+00  7.0961E+00  1.2405E+01  2.9556E+01  5.2850E-01 -1.8558E-02  6.3793E+00 -4.9645E-02 -1.1238E-01  6.1689E-04
  5.7789E+00  5.2453E-02  3.2748E+00  1.2609E+01  5.2850E-01 -1.8558E-02  1.6447E+00 -2.2188E-01 -4.2863E-05  9.2465E-04
     3.120000
  5.9208E+00  7.2696E+00  1.2919E+01  3.1009E+01  5.4616E-01 -1.9139E-02  6.6557E+00 -5.1330E-02 -1.1801E-01  6.4402E-04
  5.9208E+00  5.4857E-02  3.3821E+00  1.2868E+01  5.4616E-01 -1.9139E-02  1.6975E+00 -2.3036E-01 -4.1732E-05  8.7699E-04
     3.180000
  6.0714E+00  7.4485E+00  1.3452E+01  3.2513E+01  5.6353E-01 -1.9841E-02  6.9530E+00 -5.3362E-02 -1.2186E-01  6.2491E-04
  6.0714E+00  5.7585E-02  3.4910E+00  1.3138E+01  5.6353E-01 -1.9841E-02  1.7576E+00 -2.4006E-01 -4.1815E-05  8.3016E-04
     3.240000
  6.2346E+00  7.6334E+00  1.4004E+01  3.4069E+01  5.8254E-01 -2.0530E-02  7.2595E+00 -5.5359E-02 -1.2782E-01  6.2566E-04
  6.2346E+00  6.0619E-02  3.5976E+00  1.3424E+01  5.8254E-01 -2.0530E-02  1.8224E+00 -2.5167E-01 -4.1603E-05  7.6326E-04
     3.300000
  6.4104E+00  7.8254E+00  1.4577E+01  3.5681E+01  6.0465E-01 -2.1234E-02  7.5868E+00 -5.7365E-02 -1.3322E-01  6.4427E-04
  6.4104E+00  6.3843E-02  3.7216E+00  1.3719E+01  6.0465E-01 -2.1234E-02  1.8948E+00 -2.5963E-01 -4.1753E-05  7.4154E-04
     3.360000
  6.5984E+00  8.0248E+00  1.5171E+01  3.7355E+01  6.2980E-01 -2.1979E-02  7.9382E+00 -5.9471E-02 -1.3790E-01  6.7317E-04
  6.5984E+00  6.7246E-02  3.8498E+00  1.4031E+01  6.2980E-01 -2.1979E-02  1.9769E+00 -2.7302E-01 -4.0203E-05  7.3775E-04
     3.420000
  6.8001E+00  8.2322E+00  1.5789E+01  3.9096E+01  6.5815E-01 -2.2836E-02  8.3109E+00 -6.1882E-02 -1.4494E-01  7.3584E-04
  6.8001E+00  7.0884E-02  3.9791E+00  1.4355E+01  6.5815E-01 -2.2836E-02  2.0658E+00 -2.8446E-01 -3.7051E-05  6.8860E-04
     3.480000
  7.0157E+00  8.4483E+00  1.6432E+01  4.0901E+01  6.8409E-01 -2.3741E-02  8.6873E+00 -6.4446E-02 -1.5201E-01  7.7637E-04
  7.0157E+00  7.4615E-02  4.1234E+00  1.4705E+01  6.8409E-01 -2.3741E-02  2.1597E+00 -2.9645E-01 -3.6837E-05  6.5188E-04
     3.540000
  7.2470E+00  8.6741E+00  1.7099E+01  4.2774E+01  7.1482E-01 -2.4583E-02  9.0786E+00 -6.6820E-02 -1.6096E-01  7.8793E-04
  7.2470E+00  7.8384E-02  4.2802E+00  1.5081E+01  7.1482E-01 -2.4583E-02  2.2614E+00 -3.1107E-01 -3.7813E-05  5.6466E-04
     3.600000
  7.4922E+00  8.9103E+00  1.7789E+01  4.4719E+01  7.4883E-01 -2.5501E-02  9.4973E+00 -6.9383E-02 -1.6731E-01  7.6974E-04
